country,cowcode,year,lvau,lvaw,termofoffice,whoappoints,dismissal,otheroffices,whoformulates,finalauthority,roleinbudget,cbobjectives,advances,securitizedlending,termsoflending,potentialborrowing,typeoflimit,maturityofloans,interestrates,primarymarket,ceo,policy,objectives,lol2,reform
Dominican Republic,42,2019,.7334375014901161,.6934999903496357,0,0,.83,1,1,1,0,.8,.67,.67,1,1,.33,0,.75,1,.4575,.75,.80000001,.52,0
Dominican Republic,42,2020,.7334375014901161,.6934999903496357,0,0,.83,1,1,1,0,.8,.67,.67,1,1,.33,0,.75,1,.4575,.75,.80000001,.52,0
Jamaica,51,1993,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,1994,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,1995,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,1996,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,1997,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,1998,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,1999,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2000,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2001,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2002,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2003,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2004,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2005,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2006,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2007,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2008,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2009,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2010,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2011,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2012,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2013,.2928125014528632,.3298749930816705,.5,0,.83,.5,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.4575,.2675000056624413,.40000001,.2275,0
Jamaica,51,2014,.3162500014528632,.3673749861433174,.75,0,.83,1,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.645,.2675000056624413,.40000001,.2275,1
Jamaica,51,2015,.3162500014528632,.3673749861433174,.75,0,.83,1,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.645,.2675000056624413,.40000001,.2275,0
Jamaica,51,2016,.3162500014528632,.3673749861433174,.75,0,.83,1,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.645,.2675000056624413,.40000001,.2275,0
Jamaica,51,2017,.3162500014528632,.3673749861433174,.75,0,.83,1,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.645,.2675000056624413,.40000001,.2275,0
Jamaica,51,2018,.3162500014528632,.3673749861433174,.75,0,.83,1,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.645,.2675000056624413,.40000001,.2275,0
Jamaica,51,2019,.3162500014528632,.3673749861433174,.75,0,.83,1,.67,.2,0,.4,.33,.33,.33,0,.33,.33,.25,0,.645,.2675000056624413,.40000001,.2275,0
Jamaica,51,2020,.6493750037252903,.6237499961024151,.5,0,.83,1,1,.8,0,.6,.67,.67,.67,1,.33,.33,.75,0,.5825,.6500000059604645,.60000002,.3525,1
Trinidad,52,1990,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,1991,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,1992,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,1993,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,1994,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,1995,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,1996,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,1997,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,1998,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,1999,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2000,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2001,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2002,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2003,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2004,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2005,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2006,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2007,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2008,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2009,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2010,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2011,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2012,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2013,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2014,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2015,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2016,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2017,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2018,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2019,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Trinidad,52,2020,.3615625014528632,.3973749921410347,.5,0,.83,1,.67,.2,0,.4,.33,.67,.33,0,.33,.67,.25,0,.5825,.2675000056624413,.40000001,.3125,0
Barbados,53,1972,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1973,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1974,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1975,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1976,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1977,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1978,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1979,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1980,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1981,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1982,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1983,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1984,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1985,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1986,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1987,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1988,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1989,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1990,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1991,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1992,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1993,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1994,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1995,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1996,.3866666702429454,.3772083273512934,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.25,0,.4575,.1825000047683716,.60000002,.1933333333333334,0
Barbados,53,1997,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,1
Barbados,53,1998,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,1999,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2000,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2001,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2002,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2003,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2004,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2005,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2006,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2007,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2008,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2009,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2010,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2011,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2012,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2013,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2014,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2015,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2016,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2017,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2018,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2019,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Barbados,53,2020,.4075000035762787,.3938749925899321,.5,0,.83,.5,.33,.2,0,.6,.33,.33,.33,.67,,.33,.75,0,.4575,.1825000047683716,.60000002,.36,0
Mexico,70,1970,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1971,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1972,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1973,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1974,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1975,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1976,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1977,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1978,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1979,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1980,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1981,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1982,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1983,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1984,.3559375007078052,.3424583304777432,,1,.83,1,.67,.2,0,0,0,0,.33,1,,.67,.25,0,.9433333333333334,.2675000056624413,0,.3066666666666667,0
Mexico,70,1985,.5150000036880373,.4828749955440872,,0,.83,1,.67,.2,0,.6,.33,.67,.33,1,.33,.67,.25,0,.61,.2675000056624413,.60000002,.3125,1
Mexico,70,1986,.5150000036880373,.4828749955440872,,0,.83,1,.67,.2,0,.6,.33,.67,.33,1,.33,.67,.25,0,.61,.2675000056624413,.60000002,.3125,0
Mexico,70,1987,.5150000036880373,.4828749955440872,,0,.83,1,.67,.2,0,.6,.33,.67,.33,1,.33,.67,.25,0,.61,.2675000056624413,.60000002,.3125,0
Mexico,70,1988,.5150000036880373,.4828749955440872,,0,.83,1,.67,.2,0,.6,.33,.67,.33,1,.33,.67,.25,0,.61,.2675000056624413,.60000002,.3125,0
Mexico,70,1989,.5150000036880373,.4828749955440872,,0,.83,1,.67,.2,0,.6,.33,.67,.33,1,.33,.67,.25,0,.61,.2675000056624413,.60000002,.3125,0
Mexico,70,1990,.5150000036880373,.4828749955440872,,0,.83,1,.67,.2,0,.6,.33,.67,.33,1,.33,.67,.25,0,.61,.2675000056624413,.60000002,.3125,0
Mexico,70,1991,.5150000036880373,.4828749955440872,,0,.83,1,.67,.2,0,.6,.33,.67,.33,1,.33,.67,.25,0,.61,.2675000056624413,.60000002,.3125,0
Mexico,70,1992,.5150000036880373,.4828749955440872,,0,.83,1,.67,.2,0,.6,.33,.67,.33,1,.33,.67,.25,0,.61,.2675000056624413,.60000002,.3125,0
Mexico,70,1993,.5150000036880373,.4828749955440872,,0,.83,1,.67,.2,0,.6,.33,.67,.33,1,.33,.67,.25,0,.61,.2675000056624413,.60000002,.3125,0
Mexico,70,1994,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,1
Mexico,70,1995,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,1996,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,1997,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,1998,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,1999,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,2000,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,2001,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,2002,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,2003,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,2004,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,2005,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,2006,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,2007,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,2008,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,2009,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
Mexico,70,2010,.6428125014901162,.6397499969108031,.75,.5,.83,1,1,,0,.8,.67,.67,.67,1,0,0,.25,0,.77,.5,.80000001,.0625,0
